trade_id,symbol,direction,sub_strategy_name,vol_contracts,underlying_quantity,entry_price,exit_price,min_profit_tp_price,stop_loss_price,open_time,close_time,duration_seconds,notional_value_usdt,margin_used_usdt,fee_total_usdt,realized_pnl_usdt,realized_pnl_inr,roe_percentage,exit_reason,balance_after_trade_usdt
1,DOGE_USDT,SHORT,StochasticRSI(FAST_SCALP-SHORT),2,20.0,0.11787,0.11788,0.11782,0.11787,2026-01-01 00:32:59 UTC,2026-01-01 00:34:01 UTC,61.6,2.3574,0.0314,0.0,-0.0002,-0.02,-0.64,RATCHET_BREAKEVEN_HIT,99.9998
2,DOGE_USDT,LONG,StochasticRSI(FAST_SCALP-LONG),2,20.0,0.11778,0.11776,0.11783,0.11777,2026-01-01 00:40:59 UTC,2026-01-01 00:41:26 UTC,26.52,2.3556,0.0314,0.0,-0.0004,-0.04,-1.27,RATCHET_TIGHTEN_HIT,99.9994
3,DOGE_USDT,LONG,StochasticRSI(FAST_SCALP-LONG),2,20.0,0.11775,0.11772,0.1178,0.11773,2026-01-01 00:49:59 UTC,2026-01-01 00:50:02 UTC,2.32,2.355,0.0314,0.0,-0.0006,-0.06,-1.91,STOP_LOSS_HIT,99.9988
4,DOGE_USDT,SHORT,StochasticRSI(FAST_SCALP-SHORT),2,20.0,0.11782,0.11785,0.11777,0.11784,2026-01-01 00:54:59 UTC,2026-01-01 00:55:38 UTC,38.13,2.3564,0.0314,0.0,-0.0006,-0.06,-1.91,STOP_LOSS_HIT,99.9982
5,DOGE_USDT,SHORT,StochasticRSI(FAST_SCALP-SHORT),2,20.0,0.11788,0.11791,0.11783,0.1179,2026-01-01 01:00:59 UTC,2026-01-01 01:01:18 UTC,18.65,2.3576,0.0314,0.0,-0.0006,-0.06,-1.91,STOP_LOSS_HIT,99.9976
6,DOGE_USDT,SHORT,StochasticRSI(FAST_SCALP-SHORT),2,20.0,0.11797,0.11798,0.11792,0.11797,2026-01-01 01:05:59 UTC,2026-01-01 01:06:20 UTC,20.9,2.3594,0.0315,0.0,-0.0002,-0.02,-0.64,RATCHET_BREAKEVEN_HIT,99.9974
7,DOGE_USDT,SHORT,StochasticRSI(FAST_SCALP-SHORT),2,20.0,0.11838,0.11841,0.11833,0.1184,2026-01-01 01:13:59 UTC,2026-01-01 01:14:05 UTC,5.17,2.3676,0.0316,0.0,-0.0006,-0.06,-1.9,STOP_LOSS_HIT,99.9968
8,DOGE_USDT,LONG,StochasticRSI(FAST_SCALP-LONG),2,20.0,0.11822,0.11819,0.11827,0.1182,2026-01-01 01:23:59 UTC,2026-01-01 01:25:22 UTC,82.76,2.3644,0.0315,0.0,-0.0006,-0.06,-1.9,STOP_LOSS_HIT,99.9962
9,DOGE_USDT,LONG,StochasticRSI(FAST_SCALP-LONG),2,20.0,0.11814,0.11813,0.11819,0.11814,2026-01-01 01:31:59 UTC,2026-01-01 01:32:56 UTC,56.24,2.3628,0.0315,0.0,-0.0002,-0.02,-0.63,RATCHET_BREAKEVEN_HIT,99.996
10,DOGE_USDT,SHORT,StochasticRSI(FAST_SCALP-SHORT),2,20.0,0.11817,0.1182,0.11812,0.11819,2026-01-01 01:38:59 UTC,2026-01-01 01:39:01 UTC,1.2,2.3634,0.0315,0.0,-0.0006,-0.06,-1.9,STOP_LOSS_HIT,99.9954
11,DOGE_USDT,SHORT,StochasticRSI(FAST_SCALP-SHORT),2,20.0,0.11831,0.11832,0.11826,0.11831,2026-01-01 01:43:59 UTC,2026-01-01 01:45:38 UTC,98.49,2.3662,0.0315,0.0,-0.0002,-0.02,-0.63,RATCHET_BREAKEVEN_HIT,99.9952
12,DOGE_USDT,SHORT,StochasticRSI(FAST_SCALP-SHORT),2,20.0,0.11856,0.11857,0.11851,0.11856,2026-01-01 01:55:59 UTC,2026-01-01 01:56:40 UTC,40.84,2.3712,0.0316,0.0,-0.0002,-0.02,-0.63,RATCHET_BREAKEVEN_HIT,99.995
13,DOGE_USDT,SHORT,StochasticRSI(FAST_SCALP-SHORT),2,20.0,0.11849,0.11844,0.11844,0.11849,2026-01-01 01:58:59 UTC,2026-01-01 01:59:23 UTC,23.13,2.3698,0.0316,0.0,0.001,0.09,3.16,MIN_PROFIT_TP_HIT,99.996
14,DOGE_USDT,LONG,StochasticRSI(FAST_SCALP-LONG),2,20.0,0.11847,0.11846,0.11852,0.11847,2026-01-01 02:04:59 UTC,2026-01-01 02:05:34 UTC,34.37,2.3694,0.0316,0.0,-0.0002,-0.02,-0.63,RATCHET_BREAKEVEN_HIT,99.9958
15,DOGE_USDT,SHORT,StochasticRSI(FAST_SCALP-SHORT),2,20.0,0.11845,0.1184,0.1184,0.11845,2026-01-01 02:09:59 UTC,2026-01-01 02:11:43 UTC,103.96,2.369,0.0316,0.0,0.001,0.09,3.17,MIN_PROFIT_TP_HIT,99.9968
16,DOGE_USDT,LONG,StochasticRSI(FAST_SCALP-LONG),2,20.0,0.1183,0.11835,0.11835,0.1183,2026-01-01 02:15:59 UTC,2026-01-01 02:16:08 UTC,8.61,2.366,0.0315,0.0,0.001,0.09,3.17,MIN_PROFIT_TP_HIT,99.9978
17,DOGE_USDT,LONG,StochasticRSI(FAST_SCALP-LONG),2,20.0,0.11842,0.11839,0.11847,0.1184,2026-01-01 02:18:59 UTC,2026-01-01 02:19:11 UTC,11.63,2.3684,0.0316,0.0,-0.0006,-0.06,-1.9,STOP_LOSS_HIT,99.9972
