trade_id,type,entry_time,exit_time,entry_price,exit_price,tp_price,sl_price,tp_ticks,sl_ticks,bars_held,confidence,exit_reason,gross_return_pct,net_return_pct,net_margin_ret_pct,pnl_usd,equity_after
110,LONG,1784764500000,1784764500000,0.0004273,0.0004253,0.0004283,0.0004273,1,0,0,0.4865,SL_HIT,-0.4680552305171997,-0.4680552305171997,-9.361104610343993,-28.81148166780827,3048.975047495818
111,LONG,1784764560000,1784764560000,0.0004273,0.0004253,0.0004283,0.0004273,1,0,0,0.4943,SL_HIT,-0.4680552305171997,-0.4680552305171997,-9.361104610343993,-28.541774373936907,3020.4332731218815
112,LONG,1784764620000,1784764620000,0.0004281,0.0004251,0.0004291,0.0004271,1,1,0,0.4466,SL_HIT,-0.7007708479327304,-0.7007708479327304,-14.015416958654608,-42.33263171859707,2978.1006414032845
113,LONG,1784764680000,1784764680000,0.0004282,0.0004262,0.0004292,0.0004282,1,0,0,0.544,SL_HIT,-0.46707146193367455,-0.46707146193367455,-9.34142923867349,-27.819716407316918,2950.280924995968
114,LONG,1784764800000,1784764800000,0.0004279,0.0004259,0.0004289,0.0004279,1,0,0,0.4901,SL_HIT,-0.4673989249824712,-0.4673989249824712,-9.347978499649425,-27.57916265478812,2922.70176234118
115,LONG,1784766060000,1784766060000,0.0004303,0.0004273,0.0004313,0.00042929999999999997,1,1,0,0.4554,SL_HIT,-0.6971880083662605,-0.6971880083662605,-13.943760167325209,-40.75345241470413,2881.9483099264758
116,LONG,1784766120000,1784766120000,0.0004303,0.0004273,0.0004313,0.00042929999999999997,1,1,0,0.4201,SL_HIT,-0.6971880083662605,-0.6971880083662605,-13.943760167325209,-40.185196048243,2841.7631138782326
117,LONG,1784766420000,1784766420000,0.0004309,0.0004279,0.00043190000000000004,0.0004299,1,1,0,0.4619,SL_HIT,-0.6962172197725733,-0.6962172197725733,-13.924344395451465,-39.56968828793107,2802.1934255903016
118,LONG,1784766480000,1784766480000,0.0004313,0.0004283,0.00043230000000000005,0.0004303,1,1,0,0.4733,SL_HIT,-0.6955715279387941,-0.6955715279387941,-13.91143055877588,-38.98251925235779,2763.210906337944
119,LONG,1784766600000,1784766600000,0.0004311,0.0004281,0.00043210000000000004,0.0004301,1,1,0,0.4055,SL_HIT,-0.6958942240779445,-0.6958942240779445,-13.91788448155889,-38.45805019259515,2724.7528561453487
120,LONG,1784771400000,1784771400000,0.000432,0.00042899999999999997,0.000433,0.00043099999999999996,1,1,0,0.4028,SL_HIT,-0.6944444444444489,-0.6944444444444489,-13.888888888888976,-37.84378966868564,2686.909066476663
121,LONG,1784771700000,1784771700000,0.0004326,0.0004296,0.0004336,0.0004316,1,1,0,0.4068,SL_HIT,-0.6934812760055521,-0.6934812760055521,-13.869625520111043,-37.266422558622466,2649.642643918041
122,LONG,1784771760000,1784771760000,0.0004326,0.0004296,0.0004336,0.0004316,1,1,0,0.458,SL_HIT,-0.6934812760055521,-0.6934812760055521,-13.869625520111043,-36.749551233260156,2612.8930926847806
123,LONG,1784780160000,1784780160000,0.0004288,0.0004258,0.00042980000000000004,0.0004278,1,1,0,0.4102,SL_HIT,-0.6996268656716461,-0.6996268656716461,-13.992537313432923,-36.56100409540294,2576.3320885893777
124,LONG,1784780640000,1784780640000,0.0004302,0.0004272,0.0004312,0.00042919999999999997,1,1,0,0.446,SL_HIT,-0.6973500697350113,-0.6973500697350113,-13.947001394700226,-35.932107232767,2540.3999813566106
